servers,requests
1359329001,340418010
1412740601,290597176
8283562328,701718852
332472596,586468353
7883862158,734419234
2995462836,1653986001
7828091067,726629593
3768310700,4747202733
727256387,2475374619
1293134783,5966241162
331145700,8100939524
318266729,1933085074
8278933095,635573461
4685479465,1519301734
1272235738,1272249795
1361147267,8190555494
6161608874,2591095838
1918810099,322526370
32618819,418728849
701733557,6439972512
3424286526,339582578
5272935459,734169750
1362305657,7822270569
370729174,8266065330
1599719715,734417878
1852430554,7110914226
1808447566,656068051
260726405,605307480
656086995,746964273
926006728,266109722
605345491,8190555473
3010473472,1361170291
644625071,746856616
5057450249,1734229995
4213465798,1189179557
1849465383,733789219
1410708931,1950329442
2443907730,1423967007
4806067659,5469191848
7650939695,529493646
286252452,1598502588
1226477190,7124116842
6506028068,1807288226
3347258843,1943207316
1207129605,2199294761
734045889,343438276
6077823397,2479719921
1828299264,1872481942
5806374097,321556004
36704260,2390477153
5966241513,332263574
530651209,5743326877
1932225264,606972725
287334687,1719003235
3429642312,264827884
1343050352,237568719
7603094772,8190478968
734418544,8195881848
533585233,2558713931
5491299337,382541381
605790706,320469715
8620134377,4526437448
4320871900,733860001
7957526350,8259226834
3156041906,2426902287
8032689440,5253234343
7821451111,2207733350
1754973426,533598381
1346474132,1721502311
1189179665,1571464615
1652481951,249560881
644616197,2416011004
2122141096,754400305
6165836643,2327699478
2288037401,586470725
1852440407,5824743511
4898499172,5260538251
734419388,322121389
266115575,320471016
1421587310,1803735336
1726299897,8190434530
5776425471,4049945846
294117375,5260248957
4530340929,1918810081
8259216111,5365500465
1807791865,4860857302
8230148597,1807791746
2513651063,8266065372
1734253189,1976959585
5873184506,534075571
2207734699,734045651
2207733538,1860097110
317995029,266109720
528858165,3933724649
6780139200,1658147529
1226477170,1670572788
1836427365,2293360209
3981258729,383991853
6584058570,8420593240
3069965821,1230361580
8662392259,8513795633
1571464686,1230361140
3709006384,8631133673
1803810855,734169568
754517237,6652688963
7259089838,1582944903
1587187659,1480544909
701842474,8290567259
655077841,1363518531
4721081191,1598453916
1817938645,5953824889
610848058,528897218
7103207884,2512549687
8684253572,1230274881
2098704120,1860131907
981019260,1598502515
528781825,605042052
317996029,7803863522
8227138456,1325523851
2122141091,77732049
4796684323,6584058572
8230147042,7947742090
1343049914,331211827
3241420459,1587187713
746966157,1890893693
1343050436,2115201449
1942891324,8601001117
1229010998,1745111616
5365453680,5921138770
3259313318,1231748280
700759250,1817026941
4514745781,2328178925
6836235849,2699333603
2207734590,529350309
4699113958,332472896
1808674103,2591095804
605350956,7893462877
1230361049,1808673909
1350995995,3010473439
4920835578,2329249952
1745111606,8283522795
1343050172,1359329291
2381805096,2424915700
323144578,3700611589
2426918317,6652688885
2199144451,2595027902
4794988674,331213860
8259183847,754516980
1765391189,8620134293
342795762,384109057
8597706548,1502696798
2122595066,266112411
7921996177,8721973737
8291534862,533660678
3731047482,1930705891
7103268487,3748766587
2099199183,342828746
4699113930,1423042729
7930292688,1189200423
1211831490,322121508
3740123502,6712185733
734045684,4806091187
331000812,8230159481
331149532,8250970624
606797158,5522678964
5257091994,1417716322
8259236249,322521853
2490851814,8283522673
528867992,4222115996
286278163,1734127579
586469260,382541311
2515879234,8230111184
2353962595,4714473080
320486326,269351353
1272235910,7601110101
4049936211,5850062527
687148887,1327779325
2420502026,3748766584
5467348580,926006991
8039757728,1685963228
1985434234,1653986004
274598784,529546615
8100937087,4374363566
8714344187,2327699474
7957526342,7619574635
6836235839,733860093
1360087390,388002830
2613340374,1230361552
3508126724,322448790
401372894,3565446791
6241030377,534115363
6652688974,2390966689
2290527855,2623884549
2668918075,1665509297
1771676972,1807875214
1083559977,2591095855
1359329072,8259221396
8616311954,5915056632
7883862170,2284753967
1814111762,8106090468
529505446,320833083
734418362,331145133
8628454514,754400916
920058133,2293148402
3483409411,1359329072
8190434485,1765245230
2377580140,6780139231
7260440166,2264711331
278867540,1272250217
1327769633,8672172752
1807875210,1272250214
1201534479,2343766940
1748322268,3098374479
3017035652,1718863795
733858793,1362305679
534554475,3773844970
1359329003,1989838155
6896280995,1858589457
4716781830,1838484195
7124116873,2417303529
2303136039,4114646446
734418106,1849465260
2293148402,2123272222
1978983358,1679698997
8283441060,8100918090
321762912,1621521552
534077783,1634509650
7247366858,644621790
245108433,1231628445
1410708948,2102471800
4759562205,2941396833
1272250083,2388403027
333171148,5413867252
5491299334,8100939420
1202993105,2047691641
8721973761,353122541
8190456422,7142884565
1414035078,1295893501
370733455,8266065262
245130486,4406997142
3300135366,8066689860
8190434464,529355112
8259226938,7266761393
1327779321,4839505827
920058145,1189179695
1634873729,734521329
2453843991,733967422
1687193631,1363529673
8190497503,1942435769
1716349211,7110891647
754517281,6015898462
1598502560,1838511119
8190478968,2363166320
4950854265,2426624717
491864184,1343051756
1892848541,733992932
1765313198,6463317617
530655744,266112064
2469607056,7957509663
701839218,6930097637
6225656761,1207046805
8190537278,2823813489
5948352928,734418670
1360087473,2512646739
1828299321,8066838099
6185635982,324264114
384253856,604871206
701738290,3073531168
2699109351,1226477048
701063386,5955515806
7828091067,2199153730
2629760244,1849504867
287344652,1243786237
1765225576,754401133
2587477718,1598502651
4397627466,5085522488
296298426,245112150
266111656,1852430241
2433585053,8190478939
320648581,1654208429
8266065330,1343362665
8600993988,8195881818
341182377,1837724925
5365453663,1293134783
6691271339,1765018144
2388352372,5077445952
1891062013,8233034569
7202362894,5798710903
1840007845,2575931200
1803810829,734045369
5257244870,1802656878
8259183640,5273113967
1637646602,734045464
5641952834,1351023957
528867992,3225437097
3483361894,4806091187
2207732695,981019169
605040872,3010473384
3241420458,4685287114
320486961,1760770175
7959888876,8620089704
6303568420,8230111216
1726299911,530659490
320655293,1652481980
1359329966,8620134379
4160214696,1343050040
2611861974,3098374483
1597402913,8706889508
1984976655,1978983358
836995237,245140925
733788439,746856380
797195805,6016310555
1808570607,1736505383
8283562193,8100988646
8420574468,533655912
8239522920,8259183826
1038275232,8190434491
1351272682,5240428584
5955937582,3653330354
1364164047,1670551595
7031823897,567834295
289124801,1808570561
6836235879,8672172752
1361129217,1827169076
8100937099,734417852
4714905632,1359328833
264828074,6143841111
3524758391,322120245
1828308360,5293527436
726626606,6488326453
331009749,384109146
1836655637,8100939417
746856553,6787766161
1985434344,5940731359
2056581710,8266969390
529548153,4717862524
3773844440,6506028069
7247361976,8559502659
734046279,3698165072
7825231262,8227138477
274845718,3017652859
530640850,1852430548
1343383514,2469607058
5260248906,1364054035
1622356580,606049496
321938373,5260536134
271824592,6161608885
1229010965,1362315798
7202330182,8190434572
2418894222,605041078
529963463,3458726162
2461199940,2273021642
529537779,1621510887
2293148379,7828091045
605349963,734170150
6691246904,258970189
1828316826,6238324836
8146165666,6520501878
1849465479,387155259
1852486288,5491287881
605762256,4685479435
3754564664,1808570708
2207734993,6161608849
6780138428,381938960
644603695,8283441092
2299838004,5929004513
4895427574,1300406520
286252846,981885710
1849465104,734419267
1977894390,393582123
8023889258,605970340
1722893168,644616197
288448606,1634274079
6949733613,734045377
282473759,7261117315
1726299913,401372890
1211859233,1652645631
586467043,701039292
1408034513,534312112
6008391734,6466130919
8066838158,8269087326
1811336670,1419168279
2513651000,1497364420
245146555,7937425287
5360904129,6652688891
380094316,1976967090
533650673,2163799108
244468179,8259222114
1420909699,1765404653
1736505383,8687082362
3951207090,644625460
656086969,5293830954
1229010963,342803804
2123321503,1891062029
734570516,5940731366
5360896312,4375112081
331148412,734417863
7202362902,733788221
35835428,8100988639
4107139026,1985434230
1942453968,1716349211
3061018110,2199153727
1817938636,2366965316
1343050180,7604338071
6161608802,8250942504
6778539635,8259183634
3933836279,6391166541
2454650180,534312880
245150961,1230361017
8283441106,2575647256
3010473357,3010473921
6585420138,2010523614
6161608867,1364164031
7015931606,1687193545
233760912,822457834
1849465275,384256423
6780237713,4114408719
734520630,733992854
321556298,5441929474
320833342,1317203372
1346457469,1762186657
8283458427,1891062036
7345747374,1918810089
331149185,1342991286
754404887,76456822
1421587305,2453843991
245151619,1718994481
1665509267,529498581
1327779325,701823672
5948352928,1114067486
35871119,1808570683
1410728874,1270177435
5162792189,5293830956
290598471,654163809
3441000813,1243786219
606873356,5921151118
8283522978,1817046680
1836655640,6225656760
8230148597,2284753931
2207734318,2468505194
754516460,1852440451
8283522823,1303500767
8081620345,1351023957
1343052346,8283522979
7327737777,269616548
3318033545,1816074850
325028586,321760761
1771676606,2328178913
5689965514,342794361
1356404774,528891039
3272203068,8288782109
6691246886,340417047
915666314,5258150961
606045331,529963462
1849465340,4357242541
1230361004,529965435
5263607788,7110908281
1838780114,734417910
586467040,1977788567
734521402,1343050308
6856857921,3380971175
8230111097,8283436442
1765216374,534543189
529963076,6584093004
77746338,734418927
324663124,341182149
5342973157,2857344072
1350327469,1414035092
726587488,733860082
1670565771,8230111222
8100939504,1359329258
4367206604,8230111132
2462803445,5277812733
5843205938,8190456370
1325598402,7246842306
5017784008,5940731586
4685479496,1293134801
2498079484,245106234
1621528037,648749234
8278912548,1928989173
1319039354,1584068004
1095475815,1838490452
1189200325,598404760
1870668804,271818123
8278912791,754400634
1942597354,687150776
1343051310,1686001160
1519301751,8269078462
6439971325,1207046690
1828316848,1351023857
1590250862,1869639413
1968142048,5257082029
1291598787,7641681141
1231521166,5277671497
1634509666,5360891193
5908910504,2377138436
644624835,4199878114
3390514182,8190424997
385076890,8179935991
2575647251,322449447
726658061,2513650989
733860047,1824913213
2458116592,1519696655
4907049520,5955937559
3017431199,1360087482
3300047688,606894025
4686715045,1736461117
533627742,288368610
3259211001,31204703
5921138475,1835274688
5826135562,8049125716
8259236209,1805218734
5258150954,726586702
8100926657,1497364683
8283522519,754515567
1807791851,7030903667
288448606,677289091
1281142635,8230126905
35551155,6471662391
4699113978,2284753856
336377072,734418208
746804841,2122141183
256833814,1765216422
3938853313,1718994452
4759547459,8283515693
2738796058,366533994
530641407,1327779352
1327782483,746856694
2998978313,5259217344
1988614959,734418428
2514416963,7899839814
1852486347,734418899
534306714,1836655652
2111812228,746856614
322449447,1840711553
1779088105,2462803438
384838726,7950265407
5260536134,733859275
1837724850,2558656098
1858447034,8228206044
321855729,6305227631
4686715203,237538987
8283436599,8266985025
528585754,245136826
8283562478,2738796107
277313595,2366965296
734418921,733859264
1298050549,3028657130
533605608,1859810446
8100926583,494661046
1343052340,1410708936
8190456434,529509304
4724057640,1327769958
394841025,4557107331
5239211248,898597133
734418908,1802903206
2477836545,8259236169
5467360395,5037948116
1351052063,1670551610
5142351729,8195789488
1733378066,1977894388
31194550,7264059125
5873005927,6781649748
340253191,381938556
7260457069,76456794
1361170197,3483409406
2738678685,1852440298
1420909519,4898499075
1417716284,1877984792
5356942856,734417873
1327769623,5955937568
245133412,1765448760
4714905728,2377138434
1840725470,5440633369
8230111087,607869667
734045574,688148592
8283515652,1573977359
1802903222,8032695396
5235827188,1779088888
1350996047,3318033545
529514620,320655948
1808688502,380765488
8100988634,7242463344
2692298048,734045447
5360896318,8190434478
8283458448,1765216388
8283413260,8600994016
1765225594,8100912216
534250856,3483342501
2199148079,5440633359
5884139038,4605155971
529962581,1364078580
5239222320,1891416285
293183020,8100926673
4717818285,8230159465
1840711553,529507412
1359329258,3713194064
8617140394,3098374493
6781652299,1807477838
294114931,1350996002
1687193496,734418921
746856644,2497655547
8190473707,5612831371
1634975417,322000764
7524706769,1852486322
3784427952,1817905724
6385315944,746856544
1364164047,2699109357
286252645,1360087483
343337860,2115201480
604782965,332949571
1095475839,2207733347
5689965512,1968142045
245109110,2512646703
733967512,7984064266
606882654,2122141182
320655293,245136936
1375576501,1202993070
528785798,1734253297
64529291,287336209
4120401004,7345747178
1634952569,1807288271
6520501877,6014820789
3429642310,530641799
8269087255,1716349597
1359329428,762947426
727233589,3441004694
1189179557,754516912
530640508,1652550984
2302210396,2094323595
605313125,299234099
5240337655,3010473902
733859183,8266984981
4898499074,8066838158
3389372650,3458713540
529969849,2995462699
4114646436,1767284883
2025986891,6575974137
5491299112,1202992849
2941396788,1828316855
1410708925,8166451002
1343051249,3093441056
2442671641,6391166541
2500451691,726584762
1673211033,1292924824
1308668304,978266134
2207735161,1343050732
8736112724,8266065368
292591115,4699113967
8266065372,1189179503
8266985010,6836235850
1760770176,8066715616
533660435,1532469753
331149535,644603311
4836251295,72758368
8195795858,1817026941
1702619088,605045043
7110874230,2391378691
288739192,6019204885
7984064266,733967242
5239222317,8081632329
1838724484,1420909520
1765383144,734418503
734046245,1351023542
1661735164,733789275
269493040,733859147
6019250936,7247366812
2623878083,8190434487
1938249222,534302816
7142360372,8685748289
380764784,537975818
1853081544,8379862881
5273113965,8283562387
1419137240,321796490
1634509650,6219417190
529365476,2449562453
877071965,330845194
6584093002,1292894729
734045611,529338833
8179961094,5260248912
5293830980,343318900
1673196243,1852486441
2282794016,8015953899
5273048310,5460798518
7980824605,1343050630
2958762891,1938249210
746856375,288368681
1231628482,701015787
4747202770,7202362911
1621552090,1230361009
5966241517,1015656846
1414035062,8283436582
4530330219,320655943
320902255,7620081493
1598502653,762991276
400897255,1360087392
6439972499,981893732
331150050,2056594345
1647627612,2052937449
3300195503,8283441077
2285746580,3073531168
754517382,6008389397
4114639992,754398202
3241421273,1652481879
734521201,1230361237
8023894092,3300135043
2209298452,3754564651
4699113913,8259183865
2941399865,2575647187
734418393,2408377491
4971932100,5194377573
8278912691,1406705652
2304301992,1417716296
1808688611,5360904124
1408034464,8671980003
1296155059,4796684333
2112609701,530649982
1300406508,1838490452
2469607057,8081632287
1891399728,8709296285
76440368,8230002353
1343051883,734520483
734045809,8259221920
1351272768,529964989
746856390,1229010959
528839557,8628640148
3434210327,339581054
8100955966,418728800
1083559317,2614705215
2115201418,606797182
1718863759,2108590170
2302194214,6190239084
1272236052,529505446
2264144506,1806444912
5928997772,8100937109
734419418,1742670759
1985434374,1230312230
6347125761,734418411
4718110485,4489507579
8666918243,5240336449
8230157354,245142334
604819544,1807791866
734571010,1762143720
4339471045,1634302173
1714104587,1417716191
3453825354,1305971017
32062412,4339471046
8230159481,2629760244
321938558,4686439044
7434961803,1747703954
734570392,1658147504
8039757742,734571097
1808782896,734520628
6015950445,528858545
5273113967,8190456426
269423703,4049932418
6297236902,8587044496
2668872023,1634902636
8259226869,2123313373
1414035093,1346794691
1771699781,6000773379
266114404,339581690
734419412,7261741902
6219417202,384305313
2509408804,3251894585
8190537278,8597706747
605967055,534575369
3017144386,701154516
528592145,987501174
1808572957,4059385317
4686715076,5260248881
321756373,529342698
733859334,1666820705
8278933110,1519696602
2477780981,1346474183
3928841214,2461591775
1359329192,720696949
5921151109,1318954563
322450439,8230147077
1737609782,76457123
6857883449,6781622356
1296110713,1762167050
1827353368,244467988
2509408789,2025986903
1670551524,605304976
3300047723,8259183869
1083559572,1621418260
754403655,937443577
1895780642,1836655638
7110874243,8101041220
1734214067,1840134013
2382886294,1293134775
8259183802,3653266491
1718863760,4489507570
1519301739,981019234
2115201442,4898499125
1406706295,3508126727
1414025829,3259211021
701733801,3169776303
32618819,8100926675
529495068,8714979529
2010523615,529508634
1742785891,4806067651
266111556,1346474152
4160189172,734419002
1272249906,2426624718
7110914197,7957526646
1942891352,1361129325
1942891326,1189099869
606892160,1364164026
2207735914,5253234343
8195770087,8190537282
322523072,1658147523
8227138445,5776423214
7603094772,2738796194
1837712794,321853824
8542956232,4686588093
1673265482,6008257923
8195791989,35858257
1362277811,2442701822
6019204905,4330768582
1886321331,5264080696
5850062532,2382619783
322449439,1734287159
1498572959,373077304
2048161745,8100926525
5068541167,726587352
4686439088,345589069
8106090496,332948418
1296110543,1480544912
1813979340,235063239
534309304,530641144
2409388841,2299888908
1243786189,3447897568
528886528,1807791851
5190540104,529536601
605949025,1891211919
1767362172,1226501088
754401224,8023894100
726640438,1423967050
734570057,342776465
534246879,1869966904
1737609974,1429524731
320643201,2133036165
1327769863,734418292
1343052193,3678531801
1998588329,729393352
3031104861,734419148
6439972529,528877394
1637646566,1350996810
529492739,1918810092
8259251899,6789474563
746502234,1719120918
340251366,35286274
1230360661,2122141152
1852440509,8259222011
1807827995,8100932171
1765216407,273089666
746856597,77746341
7257669613,5928928447
8195757298,8283523046
1226501177,746964337
3722855466,5929004497
7672069652,5146217991
605962211,7261741911
7260440103,1231748250
5970041933,746856482
3093441056,1367489041
8190456395,1837712707
981019201,8190478919
330842150,7247366797
1231775446,5188837084
8190434498,1598502617
332618308,746804809
5467343747,8190478917
1361129142,1891062037
5500378626,2454935170
6015897860,6861995065
4199922015,529963464
2857344072,644616404
288448358,3707597241
5600218390,245136936
733859133,4502150034
30993536,2463036057
1343383486,1272236010
1497364420,8259183699
2500614386,273089459
1670565731,5491299331
726620022,2199315232
296815162,8100926588
746507244,6468943887
277313410,4686497854
1243786188,1685963239
296815760,7110910243
6351502319,604717059
3017144380,1736461119
656033295,1598679311
1842188229,4686439316
5850062529,3429642318
1742670801,1736413219
2489324736,604794766
6298820678,734417990
8195757293,297147249
100631861,1415627412
644622332,332473645
733788129,1855802380
1038256869,586470761
7867257420,7828091021
1346457469,6778570777
528902214,733788474
733858955,281925046
1930705888,5256896033
322120179,754399311
332948997,165738419
318266737,2141268289
3713194042,340247232
922457865,4746301892
978266181,2274089885
2611861953,6165836639
1419791449,3451433096
1356404956,3300195512
8559502658,2122595097
3708879511,8190525878
3010471106,1298031895
4685332639,4686715074
1351023830,8314187666
266112420,2623878081
1364164031,5077446358
746856683,1652562565
1351272682,2407828883
8278912716,534246665
2509341711,249560881
7957509676,1835274698
8571621846,530646753
2607992544,332948997
1869694439,5227945375
1272249987,8066689793
6165836650,726616303
5257026501,534307404
1624163746,700055279
915666339,6488323378
2304288565,687150902
6780237734,8259183648
8190434593,331147609
529500282,1767284893
8259221977,7266705659
5491299110,605345435
2773111458,5578386514
1779072193,27484999
754517194,1942453889
4089037276,3401446189
746856308,1252212671
529961810,1190950111
7950265434,648157089
8259222077,6019251536
2207734235,4193593556
2499038661,2296672940
2122141090,6780139230
5257026511,6164348437
1414035069,1670551574
1361170494,245148489
6439971335,7980805116
322111626,1828299311
293182364,3508150495
1327769557,5293527472
3785263713,2469607061
5365419071,1978169045
266112217,5500378624
330593088,1272235738
8259222004,322453090
5441929476,529340177
8023894111,1813979388
1849465323,1231748095
6403810263,1836655704
4699113978,2867844589
385036282,4333952012
1083560028,7288956173
8230126885,342796739
5908910499,5241061014
1718852298,353344136
373101847,3010473706
1742929930,2512549695
8527021721,77732047
978266252,644603717
8100912180,6225670170
534306271,2103119692
3259211008,4686497859
1325598375,7202362943
2302194096,388003720
6351500849,5190540940
320656475,1362305681
727244679,1359329092
1351023265,983924398
5841515421,534558910
3010473706,598404760
5356942889,530654270
604968738,266109385
286279364,1869694442
8259226860,5105418695
6058354571,1652550979
5291160441,4339471046
5257255531,734417990
1702619103,1363518528
340057113,1854582210
2477836575,2475374619
3339732608,8266065365
8101000012,8577212868
6385011901,754516614
1762186648,3010473465
5810291996,2360241148
330588104,677289156
1685983313,1327769576
296954078,528822746
4898498306,734046169
1816089443,4017911124
332621292,7124116878
8283413240,2112656794
3024839842,4518692316
1083559482,1906192053
8283562493,2010523614
3300066372,734418462
3773844974,3059418028
1790342378,72855736
530646771,606865271
7957526528,324264383
1814111727,289272261
926006732,606042833
8628640148,1599968935
5256833718,3241420460
2207734181,8720950128
6000773371,1860097038
537974149,384257161
8534504068,4677789527
333164605,648754353
1687193609,537975877
2290527854,8684251804
1325550735,265710783
5253230467,1828316846
533599380,1716400304
1327779338,605822142
6547419547,6008392138
252852842,1598679376
2122594942,606862784
2383292472,320904515
1253535259,2199294761
733789098,1281142636
734170175,7110874244
529514643,1230312272
7110874242,606735014
3664774521,2122141086
528585663,1359329276
2230046198,734419379
734570088,289273747
7110874203,2461199956
3483343317,258969871
282228912,1849437164
2083641710,1718880568
528596772,2513565162
1703822126,703216500
534558910,4716397107
6398560300,746804893
8718128885,5273113970
1807791805,700779430
1364078583,321938558
410835096,1667135714
1828316833,528582913
1532469727,534313468
1852486462,1978981358
8278909756,8190434487
320471840,8101041280
3072783156,8233034452
2360241147,1838484193
7202362937,1666827234
6185635979,8283562329
2500598183,5826434815
726629593,863459329
734417824,1410728945
1765313184,8283522646
1716349686,4898499138
2117226347,1343050001
2094323595,1408034643
733967329,2720470485
1211888046,7957526346
331146382,8662360284
276581853,8195789484
1343051320,1252054789
3092747891,1621521547
8100939595,1412740590
1114067460,1325523862
1828299376,1977894392
274598780,7867265936
1838508290,1231720082
35858257,2455034973
2302210383,8259236208
1343050087,606883159
2623884549,726625259
1652547412,7261741918
4618050472,320829194
5360885645,1658147526
1080681355,2768880405
1429560203,2207736532
734417784,701137015
283333990,1852486439
3731333855,610848058
700057444,607868907
295062098,2699109384
1889048145,1772777278
3441000825,8278912568
1852440488,605323509
5146232414,534248157
1351023799,322120179
8392407234,7959888869
2967557697,2388352388
1406768061,35551198
4716397107,1226801474
2182962660,1298031831
2366960614,2357089959
734520986,1771699794
7110911699,7959888861
1363518531,534247444
5260538226,1252212671
8106090415,2692298071
6652688969,3643528876
746964200,1343050132
1410708850,8721973747
5588104790,1869797267
1621552110,268389341
1519766108,2303338463
7110874228,3440405800
8259183699,8093518694
1324156894,7828091059
3259211030,2122141167
605851969,320648581
4867599657,754404755
2269053372,8259226861
533648147,494772299
7124116859,4839505830
3031104905,5684536166
2623883023,1670551448
6836235839,3195117094
1230360542,35860242
5955937568,2489574582
233760538,384108475
269491207,6219417192
734418214,8190525932
8662360260,2418894168
31194141,2047691634
754403401,733859266
3639254147,76457858
1038275245,1807875323
3429642318,746856533
321939007,268389427
1892848551,4605155966
7937425329,2351342158
3506893961,1667004537
8190479021,1349044118
1230360524,1716400279
7261741888,1765370453
3382438153,1414025829
733858954,332472896
754400111,1976967090
5273048222,2657347657
378057149,7261117294
734520682,1836367421
1211859258,1634491436
528881102,3300066388
7609344034,6780238195
8266984968,734046284
1658147531,6286241959
1734253189,1410708848
1765144966,266109287
8195791944,1497364588
8283458591,1875160005
286279297,605857671
1637646480,2458083548
754401469,4320544737
2466140392,1665509286
2390966691,6781649755
5136638599,734418974
340057248,5360904124
1742835323,8100955856
1343052245,746856714
2720479572,5293830962
1985434230,1868354307
1253535164,762947424
2115201447,5803985561
8301580990,8190555505
754515661,2306911383
1327769654,1765233079
734521346,8100939556
528868304,754398348
1272250057,701719683
530658270,2098704158
1202992839,920058133
1666815850,1420957551
605351285,7247366819
754516460,35722724
340060497,3327933545
528607288,1239554889
7957526286,534313776
2720479568,1849465116
8190434485,511980744
3694720638,8714979589
604783906,6778539907
754515844,289555608
2735718073,1359329185
1886131657,2383870871
644616405,5350586115
1734208678,321939122
3241421283,1836655641
5841745593,1737609887
3653330352,4746301896
3643528871,6007826879
1346457864,35551155
726658061,754514861
734045331,734045472
331212799,605309583
1412740636,1421587391
1891399729,703216470
1359329038,605323528
2477836554,7110908225
3810833750,5841745590
8620134291,2454614419
1807791762,8066715615
529514623,734045800
1808638899,8288655339
332617044,1765225603
4320871535,1734287119
3933724655,1979463103
8190525923,4907039224
1977894390,2304288691
418728812,534249078
76457109,6347125763
529558364,733859677
734418901,268389424
733860036,2480776638
1226476841,746856681
6520501874,734570389
754400634,734418269
1325523784,6351502319
5929004516,2499038636
4519499483,1840794443
2575677049,294119935
7260453486,5273045320
1762167096,7604338224
5017784011,5921138758
6219416875,5467348584
471512196,2010523608
1231494446,7110874208
6218541401,6236477526
8672172776,726657653
1653986034,8714364465
4719955181,915666363
7980805109,1634899836
6488326396,4839715707
7385682911,2302194124
3098374503,268389511
3300047701,701841262
1734208556,533655912
1414035084,332472313
2327699484,1364078589
1421587330,1532484588
5940731586,1803664729
2304288899,1363518427
6520516595,6506028068
2499536633,2047891007
3519544350,8250970702
656033293,4721081199
1598502521,1288651798
1243729616,31194226
8259221378,320900882
331880664,6392746773
3198077127,2302253597
6318274272,5928997781
5966241514,244252920
8532086123,6985903801
1408034732,8269087207
5257123193,4686542014
1532469783,7099152011
2587477702,3772995376
734418730,1343050962
1765412982,4907131640
1519696655,6778555039
5260538237,2867844596
734419418,1808612297
1346794721,4716733680
4049951589,380764725
2360241180,384253400
2345874903,1968142049
2976386894,4860834705
245106789,5929004514
1230360844,1325478865
7957509676,1304730579
6351500855,269491201
733992825,726625775
1859924796,1300406530
656069684,5491299330
6008257922,7110910247
1350996076,1762143754
1634361065,1127121342
6956583359,2578148688
3678531774,754517083
8141002497,8250942500
1716400306,2462912834
604955808,1327779361
1343383567,1230800576
700039610,321557243
8259236268,1346483756
1808638903,296816687
1298031779,733859097
321415765,321938647
2512646728,7620081784
266112219,529501165
1858572345,340253594
5522678967,7110914232
264825574,6401967120
8233034447,8513795633
1942891276,2010523613
4320871536,1343050367
1410728825,734521165
2112656794,1872544399
1346474085,6392852260
687150927,734419421
746856589,72758368
2442671689,3441000826
2304288556,528845810
981019260,6161608847
298583800,31194141
1532469763,2383345310
4686439083,2199344743
1317051591,1779088053
1213223933,6143897135
1666820213,1327779348
2525233661,822458860
1942435767,5422135019
1519696572,2453761056
5422197648,605305250
1765225578,6180544159
2424939756,5838289409
4530340923,1230360631
1583042956,388003082
1201534399,1346474127
644621637,644629673
3010473420,6341248255
1803664754,245151325
1621510887,245145126
5979479321,35835569
2575677145,746856354
2462704747,2500614418
1230361421,2513651045
5264080680,298583632
6930098223,380764727
8165787394,915666363
330844789,1808623266
701063386,322120245
340110747,734419059
1192323515,331879530
4686439296,342822008
4839482991,8721994422
983924291,5272919024
1842188229,8513795633
8190453879,4699113923
5915056630,321565864
8269087283,528783344
1634361684,330592345
5873005927,7110874270
610572173,8259222183
605923050,1343050422
8066676570,385035414
3640225211,734045323
1838780154,951392505
6015817529,7345747178
3928841237,1230361098
1718863748,1985004038
2464952586,3010473166
606896375,1802903156
1687193488,296346502
1226801217,6218541404
31194143,341243424
533599641,3318033544
1230361083,5192710878
2489324716,3019465869
1842175788,1343051839
1230360502,726635249
382530296,1252212583
1359329361,2408401174
754400111,2353978475
1840701765,6169175646
5259217240,4514745774
8195795865,677289188
1736488410,320900003
1807875313,734169775
5491287881,1808572893
534080100,6586292632
529507656,287335505
1771676879,4400679173
1734127642,1765412982
1771676843,5444235485
1231720088,734570315
1802398392,2823813489
5422197666,1015656865
6161610585,734169545
5273048310,5928928447
5810291994,8230147018
734169851,6930097746
2123313373,35869958
7650914179,1083560011
530648293,1849535269
340255344,1849504867
7980805118,2415815836
1621564845,701130408
2512607599,2285745784
951392501,534575358
2442671646,734169270
734045775,5448464076
530641801,754397824
5940731376,77746331
604939234,7260188206
2284637321,1917281416
6298821897,1807791841
605005542,7803863523
734418567,1734287160
8190525955,3010473436
401372894,1226813827
6652688799,754515575
1230361045,5921151149
2575647255,6420556285
1414035078,8230147120
288195033,1738049894
6286184833,1410708949
6784009805,3826603042
6161608832,1771677081
410835089,7773204859
2366975984,2613340575
1838508276,2461199955
1887279417,1942891385
1346457706,1230361508
1361147563,6016310560
1734127556,529962096
733859978,6019251540
6000818545,4716312366
8227138445,3300135366
836995367,3902519854
1992226922,8205274434
2207736107,734418173
1687193431,2546754306
734419433,7828091054
295350672,1303500832
1367439178,605851969
8259183864,4514745776
2133001522,754516665
2353074682,3194818926
733788346,5350549592
734169535,1361170327
5235827147,266112276
6590460646,8736112724
1868354306,7959888876
1226477241,8283458666
31204711,1317051460
3204185595,746856562
734569980,688155896
605998207,8253806617
2351342158,8101041217
373078684,734045400
7124116875,1943207386
8100988657,252852792
7142884564,245108424
7202362902,8283522903
3010471106,1590250897
1634854089,529355113
332691030,754404336
3780146948,1765245319
2381864048,5921151122
1837712620,700057444
6008174929,5469191847
385036866,8230126883
4836221780,529514635
1361129133,1734287108
754404896,1840718948
734571010,8259183821
1364072116,733992933
1852486297,4357242562
6190240186,528820644
